2026-06-15 21:48:59,702 - SniperModule - INFO - 🔫 Sniper Module Starting...
2026-06-15 21:48:59,702 - SniperModule - INFO -    Working dir: /app
2026-06-15 21:48:59,703 - SniperModule - INFO -    Log dir: /app/logs/sniper
2026-06-15 21:48:59,703 - SniperModule - INFO -    DRY_RUN (resolved per-module): True
2026-06-15 21:48:59,707 - SniperModule - INFO -    Killswitch poller started (logs/.killswitch)
2026-06-15 21:48:59,708 - SniperModule - INFO -    Solana RPC: Configured
2026-06-15 21:48:59,708 - SniperModule - INFO -    EVM RPC: Configured
2026-06-15 21:49:00,249 - SniperModule - INFO - ✅ Database connected
2026-06-15 21:49:00,249 - SniperModule - INFO - ✅ Secrets manager initialized with database
2026-06-15 21:49:00,358 - SniperModule - INFO - ✅ Pool Engine initialized for RPC management
2026-06-15 21:49:00,358 - SniperModule - INFO -    Solana RPC from Pool Engine: OK
2026-06-15 21:49:00,358 - SniperModule - INFO -    EVM RPC from Pool Engine: OK
2026-06-15 21:49:03,455 - SniperModule - INFO - ✅ AllocationGuard wired into RiskManager (module=sniper)
2026-06-15 21:49:03,455 - SniperModule - INFO - ✅ RiskManager wired into Sniper engine
2026-06-15 21:49:03,455 - SniperEngine - INFO - 🔫 Initializing Sniper Engine...
2026-06-15 21:49:03,467 - SniperEngine - INFO - 📋 Sniper settings loaded: trade_amount=0.1, slippage=10.0%
2026-06-15 21:49:03,467 - SniperEngine - INFO -    Mode: DRY_RUN (no real trades) | TEST_MODE (relaxed safety)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Target Chain: ALL (All Chains)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Safety (TEST MODE): max_tax=50%, min_liq=DISABLED (set to $0)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Exit: TP=50.0%, SL=20.0%
2026-06-15 21:49:03,468 - SniperEngine - INFO -    EVM sniping: DISABLED (sniper_evm_enabled=False) | evm_min_liq=$50,000 | evm_min_score=>=70
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15 exit: PartialTake=20.0%@50.0% trail=True
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15/W16 entry gates [ACTIVE (always-on)]: min_holders=10 min_age=30s max_dev_holding=30.0% min_buy_sell=1.5 min_score=40 | safety_api=ON
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15 risk gate: sniper_use_dex_risk_manager=False (sniper-own gates only (capital checks preserved))
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W17 delayed-entry: min_age=180s watchlist_max=500 recheck=15s fail_closed_bsr=True phantom_threshold=300.0%
2026-06-15 21:49:03,474 - SniperEngine - WARNING - SNIPER budget=0 (allocation_guard_config.budget_usd_sniper=0): all LIVE entries suppressed. DRY_RUN simulated entries are still collected for burn-in stats. Operator action to enable LIVE: set budget_usd_sniper > 0 in DB.
2026-06-15 21:49:03,664 - TradeExecutor - INFO - 💱 Trade Executor initialized (DRY RUN)
2026-06-15 21:49:03,668 - SniperEngine - WARNING - EVM sniping DISABLED by sniper_evm_enabled=false (DB config). Solana path is unaffected. To re-enable: UPDATE config_settings SET value='true' WHERE config_type='sniper_config' AND key='sniper_evm_enabled';
2026-06-15 21:49:03,724 - SolanaListener - INFO - 🔌 Initializing Solana Listener (MULTI-AMM VERSION)...
2026-06-15 21:49:03,724 - SolanaListener - INFO -    RPC: https://solana-mainnet.g.alchemy.com/v2/p8TihQhCAI...
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Poll Interval: 15s
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Enabled AMMs: ['raydium_v4', 'pump_fun']
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Listener Mode: WSS
2026-06-15 21:49:03,724 - SolanaListener - INFO -    WSS URL: wss://mainnet.helius-rpc.com/?api-key=021371af-046f-4cf4-a71...
2026-06-15 21:49:03,818 - SolanaListener - ERROR - ❌ RPC verification failed - check your RPC URL
2026-06-15 21:49:03,818 - SniperEngine - INFO - ✅ Sniper Engine initialized
2026-06-15 21:49:03,856 - SniperEngine - INFO - 🔑 Sniper wallets surfaced: solana=BZ7dWN...qedR evm=0x802f...1D4D
2026-06-15 21:49:03,856 - SniperModule - INFO - ✅ Sniper Engine initialized successfully
2026-06-15 21:49:03,926 - SniperModule - INFO - 📱 Telegram remote control enabled
2026-06-15 21:49:04,213 - SniperEngine - INFO - 🔫 Sniper Engine Started
2026-06-15 21:49:04,242 - SniperEngine - INFO - ♻️ Sniper reconcile: no open rows to restore
2026-06-15 21:59:12,201 - SniperEngine - INFO - 🔫 Monitor status: 6000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 02:21:14,911 - SniperEngine - INFO - 🔫 Monitor status: 13764000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 02:31:23,106 - SniperEngine - INFO - 🔫 Monitor status: 13770000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 02:41:31,367 - SniperEngine - INFO - 🔫 Monitor status: 13776000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 02:51:39,106 - SniperEngine - INFO - 🔫 Monitor status: 13782000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 03:01:48,166 - SniperEngine - INFO - 🔫 Monitor status: 13788000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 03:11:55,758 - SniperEngine - INFO - 🔫 Monitor status: 13794000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 03:22:04,116 - SniperEngine - INFO - 🔫 Monitor status: 13800000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 03:32:12,677 - SniperEngine - INFO - 🔫 Monitor status: 13806000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 03:42:19,807 - SniperEngine - INFO - 🔫 Monitor status: 13812000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 03:52:27,282 - SniperEngine - INFO - 🔫 Monitor status: 13818000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 04:02:35,661 - SniperEngine - INFO - 🔫 Monitor status: 13824000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 04:12:44,086 - SniperEngine - INFO - 🔫 Monitor status: 13830000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 04:22:53,796 - SniperEngine - INFO - 🔫 Monitor status: 13836000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 04:33:03,373 - SniperEngine - INFO - 🔫 Monitor status: 13842000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 04:43:12,371 - SniperEngine - INFO - 🔫 Monitor status: 13848000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 04:53:20,615 - SniperEngine - INFO - 🔫 Monitor status: 13854000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 05:03:28,069 - SniperEngine - INFO - 🔫 Monitor status: 13860000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 05:13:35,141 - SniperEngine - INFO - 🔫 Monitor status: 13866000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 05:23:44,713 - SniperEngine - INFO - 🔫 Monitor status: 13872000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 05:33:53,062 - SniperEngine - INFO - 🔫 Monitor status: 13878000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 05:44:00,804 - SniperEngine - INFO - 🔫 Monitor status: 13884000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 05:54:08,345 - SniperEngine - INFO - 🔫 Monitor status: 13890000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 06:04:15,914 - SniperEngine - INFO - 🔫 Monitor status: 13896000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 06:14:23,045 - SniperEngine - INFO - 🔫 Monitor status: 13902000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 06:24:30,817 - SniperEngine - INFO - 🔫 Monitor status: 13908000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 06:34:38,972 - SniperEngine - INFO - 🔫 Monitor status: 13914000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 06:44:46,340 - SniperEngine - INFO - 🔫 Monitor status: 13920000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 06:54:54,009 - SniperEngine - INFO - 🔫 Monitor status: 13926000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 07:05:02,658 - SniperEngine - INFO - 🔫 Monitor status: 13932000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 07:15:10,515 - SniperEngine - INFO - 🔫 Monitor status: 13938000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 07:25:20,720 - SniperEngine - INFO - 🔫 Monitor status: 13944000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 07:35:29,322 - SniperEngine - INFO - 🔫 Monitor status: 13950000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 07:45:38,914 - SniperEngine - INFO - 🔫 Monitor status: 13956000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 07:55:47,174 - SniperEngine - INFO - 🔫 Monitor status: 13962000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 08:05:55,111 - SniperEngine - INFO - 🔫 Monitor status: 13968000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 08:16:03,137 - SniperEngine - INFO - 🔫 Monitor status: 13974000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 08:26:11,633 - SniperEngine - INFO - 🔫 Monitor status: 13980000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 08:36:19,824 - SniperEngine - INFO - 🔫 Monitor status: 13986000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 08:46:27,243 - SniperEngine - INFO - 🔫 Monitor status: 13992000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 08:56:34,409 - SniperEngine - INFO - 🔫 Monitor status: 13998000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 09:06:42,198 - SniperEngine - INFO - 🔫 Monitor status: 14004000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 09:16:49,287 - SniperEngine - INFO - 🔫 Monitor status: 14010000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 09:26:57,488 - SniperEngine - INFO - 🔫 Monitor status: 14016000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 09:37:06,350 - SniperEngine - INFO - 🔫 Monitor status: 14022000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 09:47:14,779 - SniperEngine - INFO - 🔫 Monitor status: 14028000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 09:57:23,155 - SniperEngine - INFO - 🔫 Monitor status: 14034000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 10:07:31,459 - SniperEngine - INFO - 🔫 Monitor status: 14040000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 10:17:40,225 - SniperEngine - INFO - 🔫 Monitor status: 14046000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 10:27:48,972 - SniperEngine - INFO - 🔫 Monitor status: 14052000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 10:37:57,572 - SniperEngine - INFO - 🔫 Monitor status: 14058000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 10:48:06,212 - SniperEngine - INFO - 🔫 Monitor status: 14064000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 10:58:13,417 - SniperEngine - INFO - 🔫 Monitor status: 14070000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 11:08:21,418 - SniperEngine - INFO - 🔫 Monitor status: 14076000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 11:18:31,162 - SniperEngine - INFO - 🔫 Monitor status: 14082000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 11:28:39,861 - SniperEngine - INFO - 🔫 Monitor status: 14088000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 11:38:46,722 - SniperEngine - INFO - 🔫 Monitor status: 14094000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 11:48:54,117 - SniperEngine - INFO - 🔫 Monitor status: 14100000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 11:59:01,497 - SniperEngine - INFO - 🔫 Monitor status: 14106000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 12:09:08,666 - SniperEngine - INFO - 🔫 Monitor status: 14112000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 12:19:16,603 - SniperEngine - INFO - 🔫 Monitor status: 14118000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 12:29:25,187 - SniperEngine - INFO - 🔫 Monitor status: 14124000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 12:39:33,476 - SniperEngine - INFO - 🔫 Monitor status: 14130000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 12:49:40,956 - SniperEngine - INFO - 🔫 Monitor status: 14136000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 12:59:48,952 - SniperEngine - INFO - 🔫 Monitor status: 14142000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 13:09:56,418 - SniperEngine - INFO - 🔫 Monitor status: 14148000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 13:20:04,138 - SniperEngine - INFO - 🔫 Monitor status: 14154000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 13:30:12,048 - SniperEngine - INFO - 🔫 Monitor status: 14160000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 13:40:20,306 - SniperEngine - INFO - 🔫 Monitor status: 14166000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 13:50:28,231 - SniperEngine - INFO - 🔫 Monitor status: 14172000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 14:00:36,971 - SniperEngine - INFO - 🔫 Monitor status: 14178000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 14:10:45,631 - SniperEngine - INFO - 🔫 Monitor status: 14184000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 14:20:54,945 - SniperEngine - INFO - 🔫 Monitor status: 14190000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 14:31:02,973 - SniperEngine - INFO - 🔫 Monitor status: 14196000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 14:41:11,525 - SniperEngine - INFO - 🔫 Monitor status: 14202000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 14:51:19,948 - SniperEngine - INFO - 🔫 Monitor status: 14208000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 15:01:27,772 - SniperEngine - INFO - 🔫 Monitor status: 14214000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 15:11:35,047 - SniperEngine - INFO - 🔫 Monitor status: 14220000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 15:21:42,557 - SniperEngine - INFO - 🔫 Monitor status: 14226000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 15:31:50,204 - SniperEngine - INFO - 🔫 Monitor status: 14232000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 15:41:57,177 - SniperEngine - INFO - 🔫 Monitor status: 14238000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 15:52:05,121 - SniperEngine - INFO - 🔫 Monitor status: 14244000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 16:02:13,466 - SniperEngine - INFO - 🔫 Monitor status: 14250000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 16:12:21,789 - SniperEngine - INFO - 🔫 Monitor status: 14256000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 16:22:30,452 - SniperEngine - INFO - 🔫 Monitor status: 14262000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 16:32:40,072 - SniperEngine - INFO - 🔫 Monitor status: 14268000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 16:42:48,061 - SniperEngine - INFO - 🔫 Monitor status: 14274000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 16:52:56,692 - SniperEngine - INFO - 🔫 Monitor status: 14280000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 17:03:04,580 - SniperEngine - INFO - 🔫 Monitor status: 14286000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 17:13:12,127 - SniperEngine - INFO - 🔫 Monitor status: 14292000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 17:23:22,571 - SniperEngine - INFO - 🔫 Monitor status: 14298000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 17:33:32,517 - SniperEngine - INFO - 🔫 Monitor status: 14304000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 17:43:40,552 - SniperEngine - INFO - 🔫 Monitor status: 14310000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 17:53:48,084 - SniperEngine - INFO - 🔫 Monitor status: 14316000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 18:03:56,042 - SniperEngine - INFO - 🔫 Monitor status: 14322000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 18:14:05,073 - SniperEngine - INFO - 🔫 Monitor status: 14328000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 18:24:16,429 - SniperEngine - INFO - 🔫 Monitor status: 14334000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 18:34:26,133 - SniperEngine - INFO - 🔫 Monitor status: 14340000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 18:44:34,606 - SniperEngine - INFO - 🔫 Monitor status: 14346000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 18:54:42,608 - SniperEngine - INFO - 🔫 Monitor status: 14352000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 19:04:50,694 - SniperEngine - INFO - 🔫 Monitor status: 14358000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 19:14:58,666 - SniperEngine - INFO - 🔫 Monitor status: 14364000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 19:25:06,432 - SniperEngine - INFO - 🔫 Monitor status: 14370000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 19:35:14,381 - SniperEngine - INFO - 🔫 Monitor status: 14376000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 19:45:21,386 - SniperEngine - INFO - 🔫 Monitor status: 14382000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 19:55:29,458 - SniperEngine - INFO - 🔫 Monitor status: 14388000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 20:05:38,422 - SniperEngine - INFO - 🔫 Monitor status: 14394000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 20:15:48,222 - SniperEngine - INFO - 🔫 Monitor status: 14400000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 20:25:57,538 - SniperEngine - INFO - 🔫 Monitor status: 14406000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 20:36:06,508 - SniperEngine - INFO - 🔫 Monitor status: 14412000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 20:46:14,693 - SniperEngine - INFO - 🔫 Monitor status: 14418000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 20:56:22,514 - SniperEngine - INFO - 🔫 Monitor status: 14424000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 21:06:30,613 - SniperEngine - INFO - 🔫 Monitor status: 14430000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 21:16:38,353 - SniperEngine - INFO - 🔫 Monitor status: 14436000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 21:26:47,842 - SniperEngine - INFO - 🔫 Monitor status: 14442000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 21:36:55,756 - SniperEngine - INFO - 🔫 Monitor status: 14448000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 21:47:04,386 - SniperEngine - INFO - 🔫 Monitor status: 14454000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 21:57:12,746 - SniperEngine - INFO - 🔫 Monitor status: 14460000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 22:07:24,251 - SniperEngine - INFO - 🔫 Monitor status: 14466000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 22:17:33,656 - SniperEngine - INFO - 🔫 Monitor status: 14472000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 22:27:44,944 - SniperEngine - INFO - 🔫 Monitor status: 14478000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 22:37:54,085 - SniperEngine - INFO - 🔫 Monitor status: 14484000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 22:48:02,255 - SniperEngine - INFO - 🔫 Monitor status: 14490000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 22:58:10,321 - SniperEngine - INFO - 🔫 Monitor status: 14496000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 23:08:19,906 - SniperEngine - INFO - 🔫 Monitor status: 14502000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 23:18:30,294 - SniperEngine - INFO - 🔫 Monitor status: 14508000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 23:28:40,108 - SniperEngine - INFO - 🔫 Monitor status: 14514000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 23:38:48,813 - SniperEngine - INFO - 🔫 Monitor status: 14520000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 23:48:56,484 - SniperEngine - INFO - 🔫 Monitor status: 14526000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-02 23:59:04,333 - SniperEngine - INFO - 🔫 Monitor status: 14532000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 00:09:12,286 - SniperEngine - INFO - 🔫 Monitor status: 14538000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 00:19:21,023 - SniperEngine - INFO - 🔫 Monitor status: 14544000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 00:29:29,790 - SniperEngine - INFO - 🔫 Monitor status: 14550000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 00:39:38,081 - SniperEngine - INFO - 🔫 Monitor status: 14556000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 00:49:45,716 - SniperEngine - INFO - 🔫 Monitor status: 14562000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 00:59:52,971 - SniperEngine - INFO - 🔫 Monitor status: 14568000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 01:10:00,725 - SniperEngine - INFO - 🔫 Monitor status: 14574000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 01:20:10,643 - SniperEngine - INFO - 🔫 Monitor status: 14580000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 01:30:20,125 - SniperEngine - INFO - 🔫 Monitor status: 14586000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 01:40:28,832 - SniperEngine - INFO - 🔫 Monitor status: 14592000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 01:50:36,694 - SniperEngine - INFO - 🔫 Monitor status: 14598000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 02:00:44,632 - SniperEngine - INFO - 🔫 Monitor status: 14604000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 02:10:52,254 - SniperEngine - INFO - 🔫 Monitor status: 14610000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 02:21:00,331 - SniperEngine - INFO - 🔫 Monitor status: 14616000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 02:31:08,939 - SniperEngine - INFO - 🔫 Monitor status: 14622000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 02:41:16,646 - SniperEngine - INFO - 🔫 Monitor status: 14628000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 02:51:23,432 - SniperEngine - INFO - 🔫 Monitor status: 14634000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 03:01:31,218 - SniperEngine - INFO - 🔫 Monitor status: 14640000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 03:11:39,527 - SniperEngine - INFO - 🔫 Monitor status: 14646000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 03:21:49,187 - SniperEngine - INFO - 🔫 Monitor status: 14652000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 03:31:57,951 - SniperEngine - INFO - 🔫 Monitor status: 14658000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 03:42:05,875 - SniperEngine - INFO - 🔫 Monitor status: 14664000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 03:52:13,901 - SniperEngine - INFO - 🔫 Monitor status: 14670000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 04:02:22,618 - SniperEngine - INFO - 🔫 Monitor status: 14676000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 04:12:30,657 - SniperEngine - INFO - 🔫 Monitor status: 14682000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 04:22:40,292 - SniperEngine - INFO - 🔫 Monitor status: 14688000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 04:32:52,151 - SniperEngine - INFO - 🔫 Monitor status: 14694000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 04:43:01,103 - SniperEngine - INFO - 🔫 Monitor status: 14700000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 04:53:12,840 - SniperEngine - INFO - 🔫 Monitor status: 14706000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 05:03:22,631 - SniperEngine - INFO - 🔫 Monitor status: 14712000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 05:13:30,511 - SniperEngine - INFO - 🔫 Monitor status: 14718000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 05:23:41,055 - SniperEngine - INFO - 🔫 Monitor status: 14724000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 05:33:50,760 - SniperEngine - INFO - 🔫 Monitor status: 14730000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 05:43:59,037 - SniperEngine - INFO - 🔫 Monitor status: 14736000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 05:54:07,685 - SniperEngine - INFO - 🔫 Monitor status: 14742000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 06:04:16,301 - SniperEngine - INFO - 🔫 Monitor status: 14748000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 06:14:24,906 - SniperEngine - INFO - 🔫 Monitor status: 14754000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 06:24:34,303 - SniperEngine - INFO - 🔫 Monitor status: 14760000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 06:34:44,145 - SniperEngine - INFO - 🔫 Monitor status: 14766000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 06:44:51,740 - SniperEngine - INFO - 🔫 Monitor status: 14772000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 06:54:59,319 - SniperEngine - INFO - 🔫 Monitor status: 14778000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 07:05:12,119 - SniperEngine - INFO - 🔫 Monitor status: 14784000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 07:15:21,497 - SniperEngine - INFO - 🔫 Monitor status: 14790000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 07:25:32,515 - SniperEngine - INFO - 🔫 Monitor status: 14796000 scans, 0 EVM pairs, 0 Solana pools detected
2026-07-03 07:35:43,954 - SniperEngine - INFO - 🔫 Monitor status: 14802000 scans, 0 EVM pairs, 0 Solana pools detected
