module,file,kind,class,name,signature,async
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,_respond_to_threat,"(self, threat)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,_analyze_attack_patterns,(self),True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,get_protection_stats,(self),True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,execute_protected_trade,"(self, order)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,_execute_flashbots_bundle,"(self, bundle_id)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,_execute_private_mempool,"(self, transaction)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,_execute_standard,"(self, transaction)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,cleanup,(self),True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,execute_trade,"(self, order)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,validate_order,"(self, order)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,get_order_status,"(self, order_id)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,cancel_order,"(self, order_id)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,modify_order,"(self, order_id, modifications)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,_get_transaction_receipt,"(self, tx_hash)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,_check_bundle_status,"(self, bundle_id)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,_build_transaction,"(self, order)",True
ClaudeDex.trading.executors.mev_protection,ClaudeDex/trading/executors/mev_protection.py,method,MEVProtectionLayer,format_token_amount,"(amount, decimals)",False
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,class,,ToxiSolRoute,,False
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,class,,ToxiSolQuote,,False
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,class,,ToxiSolAPIExecutor,,False
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,__init__,"(self, config)",False
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,initialize,(self),True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_test_connection,(self),True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_generate_signature,"(self, payload, timestamp)",False
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_rate_limit,(self),True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,get_quote,"(self, token_in, token_out, amount, chain='ethereum', route_type=ToxiSolRoute.OPTIMAL)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,execute_trade,"(self, order, quote=None)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_build_toxisol_transaction,"(self, order, quote)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_execute_flashbots,"(self, signed_tx)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_execute_standard,"(self, signed_tx)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,get_execution_stats,(self),True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,estimate_gas,"(self, token_in, token_out, amount, chain='ethereum')",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,cleanup,(self),True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,validate_order,"(self, order)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,get_order_status,"(self, order_id)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,cancel_order,"(self, order_id)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,modify_order,"(self, order_id, modifications)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_get_transaction_receipt,"(self, tx_hash)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_check_bundle_status,"(self, bundle_id)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,_build_base_transaction,"(self, order)",True
ClaudeDex.trading.executors.toxisol_api,ClaudeDex/trading/executors/toxisol_api.py,method,ToxiSolAPIExecutor,format_token_amount,"(amount, decimals)",False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,OrderStatus,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,OrderType,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,OrderSide,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,ExecutionStrategy,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,Order,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,Order,build_order,"(token_address, side, amount, order_type=OrderType.MARKET, **kwargs)",False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,OrderBook,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,Fill,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,OrderManager,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,__init__,"(self, config=None)",False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_default_config,(self),False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_initialize_components,(self),False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,create_order,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,execute_order,"(self, order_id)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,create_order_from_params,"(self, token_address, side, amount, order_type=OrderType.MARKET, price=None, execution_strategy=ExecutionStrategy.IMMEDIATE, **kwargs)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,submit_order,"(self, order_id)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,cancel_order,"(self, order_id)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,modify_order,"(self, order_id, modifications)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,get_order_status,"(self, order_id)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_validate_order_params,"(self, token_address, side, amount, order_type, price)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_execute_immediate,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_execute_twap,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_execute_twap_intervals,"(self, child_orders, interval_duration)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_execute_vwap,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_execute_iceberg,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_execute_sniper,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_prepare_transaction,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_monitor_order_confirmation,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_process_order_fill,"(self, order, tx_status)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_trigger_follow_up_orders,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_monitor_stop_order,"(self, stop_order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_monitor_trailing_stop,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_execute_stop_loss,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_update_order_book,"(self, token_address)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_get_market_data,"(self, token_address)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_get_volume_profile,"(self, token_address)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_monitor_iceberg_refill,"(self, parent_order, visible_order, hidden_amount)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_update_slippage_metric,"(self, slippage)",False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_monitor_orders,(self),True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_cleanup_expired_orders,(self),True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,get_metrics,(self),False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,get_active_orders,(self),False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,execute_immediate,"(self, order)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,execute_twap,"(self, order, duration, slices)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,execute_sniper,"(self, order, trigger_price)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,_monitor_sniper_trigger,"(self, order, trigger_price)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderManager,get_open_orders,(self),True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,ExecutionEngine,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,ExecutionEngine,__init__,"(self, config)",False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,ExecutionEngine,submit_transaction,"(self, tx_params)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,ExecutionEngine,submit_flashbots_bundle,"(self, tx_params, gas_price)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,ExecutionEngine,submit_private_transaction,"(self, tx_params, gas_price)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,ExecutionEngine,cancel_transaction,"(self, tx_hash, gas_price)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,ExecutionEngine,get_transaction_status,"(self, tx_hash)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,ExecutionEngine,get_order_book,"(self, token_address)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,OrderRiskMonitor,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderRiskMonitor,__init__,"(self, config)",False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,OrderRiskMonitor,check_order_risk,"(self, token_address, side, amount, existing_orders)",True
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,class,,SettlementProcessor,,False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,SettlementProcessor,__init__,"(self, config)",False
ClaudeDex.trading.orders.order_manager,ClaudeDex/trading/orders/order_manager.py,method,SettlementProcessor,process_settlement,"(self, order, fill)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,class,,PositionStatus,,False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,class,,PositionType,,False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,class,,RiskLevel,,False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,class,,Position,,False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,Position,build_position,"(token_address, token_symbol, position_type, entry_price, entry_amount, **kwargs)",False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,class,,PortfolioSnapshot,,False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,class,,PerformanceMetrics,,False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,class,,PositionTracker,,False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,__init__,"(self, config=None)",False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_default_config,(self),False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_initialize_performance_metrics,(self),False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,open_position,"(self, position)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,open_position_from_params,"(self, token_address, token_symbol, position_type, entry_price, entry_amount, order_ids, **kwargs)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,update_position,"(self, position_id, updates)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,update_position_with_price,"(self, position_id, current_price, **updates)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,close_position,"(self, position_id)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,close_position_with_details,"(self, position_id, exit_price, exit_amount=None, order_ids=None, reason=None)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_check_position_limits,"(self, token_address, amount)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_check_position_rules,"(self, position)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_calculate_position_risk,"(self, position)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_determine_risk_level,"(self, risk_score)",False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_calculate_correlation,"(self, token1, token2)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_calculate_portfolio_risk,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_update_portfolio_value,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_update_performance_metrics,"(self, closed_position)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_monitor_positions,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_calculate_portfolio_metrics,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_get_current_price,"(self, token_address)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_execute_position_actions,"(self, position, actions)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_calculate_value_at_risk,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_calculate_portfolio_beta,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_calculate_portfolio_volatility,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_update_correlation_matrix,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,_check_portfolio_alerts,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,get_open_positions,(self),False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,get_portfolio_summary,(self),False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,get_performance_report,(self),False
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,get_active_positions,(self),True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,calculate_pnl,"(self, position_id)",True
ClaudeDex.trading.orders.position_tracker,ClaudeDex/trading/orders/position_tracker.py,method,PositionTracker,check_stop_loss,"(self, position_id)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,class,,AIStrategy,,False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,__init__,"(self, config)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,initialize,(self),True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,analyze,"(self, market_data)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,calculate_indicators,"(self, price_data, volume_data)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,validate_signal,"(self, signal, market_data)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_extract_features,"(self, market_data)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_check_rug_probability,"(self, features, market_data)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_get_ml_predictions,"(self, features, market_data)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_generate_signal_from_predictions,"(self, predictions, market_data, rug_probability)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_determine_signal_strength,"(self, score)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_model_agreement,"(self, predictions)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_assess_feature_quality,"(self, market_data)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_prepare_pump_features,"(self, features, market_data)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_technical_score,"(self, features, market_data)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_returns,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_log_returns,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_volatility,"(self, prices, window=20)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_momentum,"(self, data, period=10)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_volume_ratio,"(self, volumes, period=20)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_vwap,"(self, prices, volumes)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_skewness,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_kurtosis,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_hurst_exponent,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_estimate_spread,"(self, prices)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_order_imbalance,"(self, volumes)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_rsi,"(self, prices, period=14)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_macd_signal,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_bb_position,"(self, prices, period=20)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_detect_pattern_strength,"(self, prices)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_support_distance,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_resistance_distance,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_calculate_trend,"(self, prices)",False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_record_prediction,"(self, signal, predictions)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,update_prediction_outcome,"(self, signal_id, outcome)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_check_retrain,(self),True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_retrain_models,"(self, training_data)",True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,_load_models,(self),True
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,get_feature_importance,(self),False
ClaudeDex.trading.strategies.ai_strategy,ClaudeDex/trading/strategies/ai_strategy.py,method,AIStrategy,explain_prediction,"(self, signal)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,class,,SignalType,,False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,class,,SignalStrength,,False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,class,,StrategyState,,False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,class,,TradingSignal,,False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,class,,StrategyPerformance,,False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,class,,BaseStrategy,,False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,__init__,"(self, config)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,analyze,"(self, market_data)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,calculate_indicators,"(self, price_data, volume_data)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,validate_signal,"(self, signal, market_data)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,execute,"(self, signal, order_manager)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,check_exit_conditions,"(self, position, market_data)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_check_custom_exit_conditions,"(self, position, market_data)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,calculate_position_size,"(self, signal, account_balance, current_price)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_calculate_kelly_position,"(self, confidence, account_balance)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_get_strength_multiplier,"(self, strength)",False
